"","age","N.speciations","N.extinctions","N.turnover","N.species.speciation","N.species.extinction","raw.speciation.probability","raw.extinction.probability","HMM.speciation.state","HMM.speciation.state.probability","HMM.extinction.state","HMM.extinction.state.probability","HMM.turnover.probability","raw.turnover.probability"
"4521",452.000000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4522",452.100000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4523",452.200000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4524",452.300000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4525",452.400000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4526",452.500000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4527",452.600000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4528",452.700000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4529",452.800000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4530",452.900000000034,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4531",453.000000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4532",453.100000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4533",453.200000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4534",453.300000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4535",453.400000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4536",453.500000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4537",453.600000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4538",453.700000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4539",453.800000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4540",453.900000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4541",454.000000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4542",454.100000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4543",454.200000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4544",454.300000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4545",454.400000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4546",454.500000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4547",454.600000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4548",454.700000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4549",454.800000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4550",454.900000000035,0,0,0,300,300,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4551",455.000000000035,0,0,0,300,300,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"4552",455.100000000035,74,67,141,300,293,0.246666666666667,0.228668941979522,1,0.270762523075801,1,0.259568089356776,0.530330612432577,0.475335608646189
"4553",455.200000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4554",455.300000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4555",455.400000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4556",455.500000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4557",455.600000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4558",455.700000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4559",455.800000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4560",455.900000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4561",456.000000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4562",456.100000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4563",456.200000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4564",456.300000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4565",456.400000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4566",456.500000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4567",456.600000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4568",456.700000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4569",456.800000000035,0,0,0,293,293,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4570",456.900000000035,0,0,0,293,293,0,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0
"4571",457.000000000035,63,0,63,293,230,0.215017064846416,0,1,0.270762523075801,5,1.36186189387746e-06,0.270763884937694,0.215017064846416
"4572",457.100000000035,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4573",457.200000000035,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4574",457.300000000035,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4575",457.400000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4576",457.500000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4577",457.600000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4578",457.700000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4579",457.800000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4580",457.900000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4581",458.000000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4582",458.100000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4583",458.200000000036,0,0,0,230,230,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4584",458.300000000036,0,0,0,230,230,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"4585",458.400000000036,37,144,181,230,337,0.160869565217391,0.427299703264095,5,0.111818565405977,1,0.259568089356776,0.371386654762754,0.588169268481486
"4586",458.500000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4587",458.600000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4588",458.700000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4589",458.800000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4590",458.900000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4591",459.000000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4592",459.100000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4593",459.200000000036,0,0,0,337,337,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4594",459.300000000036,0,0,0,337,337,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"4595",459.400000000036,42,24,66,337,319,0.124629080118694,0.0752351097178683,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.199864189836563
"4596",459.500000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4597",459.600000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4598",459.700000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4599",459.800000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4600",459.900000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4601",460.000000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4602",460.100000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4603",460.200000000036,0,0,0,319,319,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4604",460.300000000036,0,0,0,319,319,0,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0
"4605",460.400000000036,79,0,79,319,240,0.247648902821317,0,1,0.270762523075801,5,1.36186189387746e-06,0.270763884937694,0.247648902821317
"4606",460.500000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4607",460.600000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4608",460.700000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4609",460.800000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4610",460.900000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4611",461.000000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4612",461.100000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4613",461.200000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4614",461.300000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4615",461.400000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4616",461.500000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4617",461.600000000036,0,0,0,240,240,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4618",461.700000000036,0,0,0,240,240,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"4619",461.800000000037,38,39,77,240,241,0.158333333333333,0.161825726141079,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.320159059474412
"4620",461.900000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4621",462.000000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4622",462.100000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4623",462.200000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4624",462.300000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4625",462.400000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4626",462.500000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4627",462.600000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4628",462.700000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4629",462.800000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4630",462.900000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4631",463.000000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4632",463.100000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4633",463.200000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4634",463.300000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4635",463.400000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4636",463.500000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4637",463.600000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4638",463.700000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4639",463.800000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4640",463.900000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4641",464.000000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4642",464.100000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4643",464.200000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4644",464.300000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4645",464.400000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4646",464.500000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4647",464.600000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4648",464.700000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4649",464.800000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4650",464.900000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4651",465.000000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4652",465.100000000037,0,0,0,241,241,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4653",465.200000000037,0,0,0,241,241,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"4654",465.300000000037,72,58,130,241,227,0.298755186721992,0.255506607929515,1,0.270762523075801,1,0.259568089356776,0.530330612432577,0.554261794651507
"4655",465.400000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4656",465.500000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4657",465.600000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4658",465.700000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4659",465.800000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4660",465.900000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4661",466.000000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4662",466.100000000037,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4663",466.200000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4664",466.300000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4665",466.400000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4666",466.500000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4667",466.600000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4668",466.700000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4669",466.800000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4670",466.900000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4671",467.000000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"4672",467.100000000038,0,0,0,227,227,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
