#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
1714399|2007-01-09T15:08:50.030000|42.633|13.165|10.5|BULLETIN-SISPICK||||ML|1.3|--|2 km N Cittareale (RI)
1714409|2007-01-09T15:49:44.230000|40.108|15.625|15.3|BULLETIN-SISPICK||||ML|2.2|--|1 km W Torraca (SA)
1714419|2007-01-09T15:53:41.230000|39.326|16.385|9.9|BULLETIN-SISPICK||||ML|2.1|--|4 km E Celico (CS)
1714439|2007-01-09T17:17:20.550000|41.507|16.026|10.9|BULLETIN-SISPICK||||ML|1.6|--|Golfo di Manfredonia (Foggia)
1714449|2007-01-09T18:24:51.140000|41.903|15.693|2.0|BULLETIN-SISPICK||||ML|2.0|--|11 km NW Cagnano Varano (FG)
1714459|2007-01-09T19:49:03.780000|37.929|12.843|5.0|BULLETIN-SISPICK||||ML|1.8|--|2 km NW Calatafimi-Segesta (TP)
1714489|2007-01-09T20:48:45.080000|42.768|12.738|8.0|BULLETIN-SISPICK||||ML|1.7|--|4 km N Spoleto (PG)
1714509|2007-01-09T21:17:56.790000|41.866|15.635|9.2|BULLETIN-SISPICK||||ML|1.4|--|7 km E San Nicandro Garganico (FG)
1714519|2007-01-09T21:25:38.260000|42.766|12.725|4.5|BULLETIN-SISPICK||||ML|1.7|--|4 km NW Spoleto (PG)
1714529|2007-01-09T21:58:53.150000|43.627|12.454|16.7|BULLETIN-SISPICK||||ML|1.5|--|5 km SE Sant'Angelo in Vado (PU)
1714539|2007-01-09T22:18:18.150000|41.568|14.388|8.7|BULLETIN-SISPICK||||ML|1.6|--|2 km NW Macchiagodena (IS)
1714559|2007-01-09T23:27:04.460000|42.639|13.002|10.1|BULLETIN-SISPICK||||ML|0.9|--|4 km E Monteleone di Spoleto (PG)
1714569|2007-01-09T23:38:43.900000|41.22|14.807|8.9|BULLETIN-SISPICK||||ML|1.6|--|2 km S Pesco Sannita (BN)
1714579|2007-01-10T00:03:54.340000|37.98|15.116|10.0|BULLETIN-SISPICK||||ML|2.1|--|4 km SW Novara di Sicilia (ME)
1714589|2007-01-10T00:07:03.590000|42.91|13.367|10.9|BULLETIN-SISPICK||||ML|1.1|--|3 km E Montemonaco (AP)
1714599|2007-01-10T00:29:27.500000|42.909|13.359|10.8|BULLETIN-SISPICK||||ML|1.4|--|3 km E Montemonaco (AP)
1714609|2007-01-10T00:32:16.180000|42.887|13.323|26.3|BULLETIN-SISPICK||||ML|1.6|--|2 km S Montemonaco (AP)
1714619|2007-01-10T00:54:48.680000|44.164|12.017|10.0|BULLETIN-SISPICK||||Md|2.3|--|5 km NW Meldola (FC)
1714639|2007-01-10T01:54:36.660000|40.63|15.599|7.2|BULLETIN-SISPICK||||ML|1.3|--|3 km W Picerno (PZ)
1714649|2007-01-10T03:47:03.080000|42.585|12.686|10.0|BULLETIN-SISPICK||||ML|1.0|--|4 km NE Terni (TR)
1714659|2007-01-10T03:52:59.330000|38.538|15.452|192.7|BULLETIN-SISPICK||||ML|3.1|--|Tirreno Meridionale (MARE)
1714669|2007-01-10T03:57:53.910000|42.591|12.693|7.9|BULLETIN-SISPICK||||ML|1.1|--|5 km NE Terni (TR)
1714679|2007-01-10T04:36:17.190000|37.842|14.624|3.0|BULLETIN-SISPICK||||ML|2.3|--|7 km N Troina (EN)
1714689|2007-01-10T05:25:03.650000|42.598|12.682|7.4|BULLETIN-SISPICK||||ML|0.9|--|5 km NE Terni (TR)
1714699|2007-01-10T06:50:59.300000|44.101|11.677|9.9|BULLETIN-SISPICK||||Md|2.0|--|6 km E Marradi (FI)
1714709|2007-01-10T07:06:34.450000|42.757|12.74|6.6|BULLETIN-SISPICK||||ML|1.5|--|2 km N Spoleto (PG)
1714719|2007-01-10T07:25:03.930000|41.814|15.867|20.5|BULLETIN-SISPICK||||ML|2.2|--|4 km S Carpino (FG)
1714729|2007-01-10T08:01:54.620000|36.88|15.124|5.9|BULLETIN-SISPICK||||ML|2.4|--|3 km S Avola (SR)
1714739|2007-01-10T10:00:32.970000|41.655|13.959|31.1|BULLETIN-SISPICK||||ML|1.6|--|5 km NE San Biagio Saracinisco (FR)
1714749|2007-01-10T10:54:19.370000|37.151|15.122|10.0|BULLETIN-SISPICK||||ML|2.0|--|3 km S Melilli (SR)
1714759|2007-01-10T11:57:33.280000|43.029|12.933|5.0|BULLETIN-SISPICK||||ML|1.3|--|5 km SW Serravalle di Chienti (MC)
1714769|2007-01-10T13:16:58.250000|40.552|17.362|10.5|BULLETIN-SISPICK||||ML|1.6|--|3 km SE Montemesola (TA)
1714779|2007-01-10T13:39:47.300000|42.81|12.961|10.0|BULLETIN-SISPICK||||ML|1.6|--|4 km E Cerreto di Spoleto (PG)
1714799|2007-01-10T16:03:05.510000|41.582|14.354|10.6|BULLETIN-SISPICK||||ML|1.3|--|2 km N Castelpetroso (IS)
1714809|2007-01-10T16:08:54.600000|37.883|14.13|3.1|BULLETIN-SISPICK||||ML|2.5|--|3 km NW Geraci Siculo (PA)
1714829|2007-01-10T21:15:00.470000|41.869|15.657|6.1|BULLETIN-SISPICK||||ML|1.8|--|8 km E San Nicandro Garganico (FG)
1714839|2007-01-10T21:44:09.740000|42.79|13.489|10.9|BULLETIN-SISPICK||||ML|1.0|--|6 km N Valle Castellana (TE)
1714849|2007-01-11T01:59:50.050000|43.131|12.803|9.3|BULLETIN-SISPICK||||ML|1.6|--|2 km NE Nocera Umbra (PG)
1714859|2007-01-11T02:12:36.300000|42.581|13.263|5.9|BULLETIN-SISPICK||||ML|2.2|--|6 km SW Amatrice (RI)
1714899|2007-01-11T06:18:12.490000|40.504|15.892|10.0|BULLETIN-SISPICK||||ML|1.0|--|3 km W Anzi (PZ)
1714919|2007-01-11T09:33:36.190000|41.94|12.957|16.8|BULLETIN-SISPICK||||ML|1.8|--|2 km W Cerreto Laziale (RM)
1714929|2007-01-11T10:24:35.190000|41.666|15.678|20.1|BULLETIN-SISPICK||||ML|1.4|--|6 km SE San Marco in Lamis (FG)
1714939|2007-01-11T10:25:03.350000|42.749|12.705|10.0|BULLETIN-SISPICK||||ML|1.6|--|3 km W Spoleto (PG)
1714949|2007-01-11T10:25:39.270000|42.773|12.732|10.0|BULLETIN-SISPICK||||ML|1.7|--|4 km N Spoleto (PG)
1714959|2007-01-11T11:39:07.140000|38.801|15.906|4.2|BULLETIN-SISPICK||||ML|1.8|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
1714969|2007-01-11T11:57:56.740000|39.164|16.237|4.4|BULLETIN-SISPICK||||ML|1.4|--|1 km W Malito (CS)
1714979|2007-01-11T13:07:24.630000|43.965|10.51|10.0|BULLETIN-SISPICK||||ML|1.5|--|3 km SW Borgo a Mozzano (LU)
1714989|2007-01-11T14:36:21.520000|41.64|15.303|8.4|BULLETIN-SISPICK||||ML|1.7|--|6 km S Torremaggiore (FG)
1715019|2007-01-11T16:12:51.210000|42.549|13.162|13.4|BULLETIN-SISPICK||||ML|1.3|--|5 km NE Borbona (RI)
1715029|2007-01-11T16:16:29.460000|37.929|14.529|10.0|BULLETIN-SISPICK||||ML|2.2|--|10 km NE Capizzi (ME)
1715039|2007-01-11T19:12:25.900000|43.41|11.424|3.1|BULLETIN-SISPICK||||ML|1.4|--|7 km S Gaiole in Chianti (SI)
1715059|2007-01-11T22:52:02.400000|43.258|13.15|8.7|BULLETIN-SISPICK||||ML|1.6|--|4 km NW San Severino Marche (MC)
1715069|2007-01-11T23:15:33.850000|41.495|14.206|15.4|BULLETIN-SISPICK||||ML|1.3|--|4 km NW Gallo Matese (CE)
1715079|2007-01-11T23:43:17.560000|42.777|12.754|4.0|BULLETIN-SISPICK||||ML|1.9|--|5 km N Spoleto (PG)
1715089|2007-01-12T01:13:36.000000|37.929|14.64|10.0|BULLETIN-SISPICK||||ML|2.2|--|10 km SE San Fratello (ME)
1715099|2007-01-12T02:10:28.170000|37.375|14.443|10.0|BULLETIN-SISPICK||||ML|1.9|--|5 km S Aidone (EN)
1715119|2007-01-12T02:50:05.270000|42.971|12.852|7.4|BULLETIN-SISPICK||||ML|1.5|--|11 km NW Sellano (PG)
1715129|2007-01-12T05:49:22.090000|38.344|14.63|225.6|BULLETIN-SISPICK||||ML|3.0|--|Costa Siciliana nord-orientale (Messina)
1715139|2007-01-12T07:38:02.240000|42.777|12.746|9.7|BULLETIN-SISPICK||||ML|2.2|--|5 km N Spoleto (PG)
1715159|2007-01-12T08:51:46.450000|42.767|12.742|10.0|BULLETIN-SISPICK||||ML|1.9|--|4 km N Spoleto (PG)
1715179|2007-01-12T09:31:24.530000|38.501|12.445|8.4|BULLETIN-SISPICK||||ML|3.8|--|Tirreno Meridionale (MARE)
1715189|2007-01-12T10:11:40.290000|42.768|12.775|10.0|BULLETIN-SISPICK||||ML|1.8|--|5 km NE Spoleto (PG)
1715199|2007-01-12T10:22:18.000000|41.764|15.902|10.7|BULLETIN-SISPICK||||ML|1.2|--|8 km NW Monte Sant'Angelo (FG)
1715209|2007-01-12T13:53:46.350000|41.624|14.017|11.9|BULLETIN-SISPICK||||ML|1.6|--|4 km W Scapoli (IS)
1715219|2007-01-12T14:32:45.780000|39.299|16.385|10.0|BULLETIN-SISPICK||||ML|1.6|--|3 km E Spezzano Piccolo (CS)
1715229|2007-01-12T14:59:32.340000|42.764|12.727|7.7|BULLETIN-SISPICK||||ML|1.9|--|3 km NW Spoleto (PG)
1715239|2007-01-12T15:35:54.600000|42.043|12.893|15.7|BULLETIN-SISPICK||||ML|1.4|--|1 km SW Roccagiovine (RM)
1715259|2007-01-12T16:23:24.670000|41.823|15.692|9.4|BULLETIN-SISPICK||||ML|1.3|--|7 km W Cagnano Varano (FG)
1715269|2007-01-12T17:15:52.100000|38.304|15.162|110.3|BULLETIN-SISPICK||||ML|2.5|--|Costa Siciliana nord-orientale (Messina)
1715279|2007-01-12T19:31:00.350000|46.279|13.639|3.3|BULLETIN-SISPICK||||ML|1.6|--|Confine Italia-Slovenia (SLOVENIA)
1715299|2007-01-13T02:56:10.560000|37.741|14.254|8.3|BULLETIN-SISPICK||||ML|1.9|--|8 km SE Gangi (PA)
1715309|2007-01-13T04:32:32.700000|41.804|14.012|4.8|BULLETIN-SISPICK||||Md|2.1|--|5 km NE Barrea (AQ)
1715369|2007-01-13T10:25:36.740000|42.974|13.169|10.6|BULLETIN-SISPICK||||ML|1.2|--|4 km NE Ussita (MC)
1715389|2007-01-13T15:12:46.040000|37.771|15.294|8.3|BULLETIN-SISPICK||||ML|2.4|--|Costa Catanese (Catania)
1715409|2007-01-13T16:03:31.330000|43.108|13.038|9.7|BULLETIN-SISPICK||||ML|1.6|--|3 km N Muccia (MC)
1715419|2007-01-13T17:01:30.950000|40.23|15.915|7.4|BULLETIN-SISPICK||||ML|1.5|--|3 km SE Sarconi (PZ)
1715469|2007-01-14T00:12:48.370000|43.208|13.086|8.6|BULLETIN-SISPICK||||ML|1.5|--|2 km E Castelraimondo (MC)
1715509|2007-01-14T01:30:41.170000|42.631|13.016|7.0|BULLETIN-SISPICK||||ML|1.0|--|6 km E Monteleone di Spoleto (PG)
1715519|2007-01-14T01:31:39.600000|42.702|12.899|6.0|BULLETIN-SISPICK||||ML|1.1|--|3 km W Poggiodomo (PG)
1715529|2007-01-14T02:18:03.260000|41.701|12.655|11.7|BULLETIN-SISPICK||||ML|1.1|--|3 km SW Ariccia (RM)
1715539|2007-01-14T04:55:04.590000|40.462|15.851|10.2|BULLETIN-SISPICK||||ML|0.9|--|2 km S Calvello (PZ)
1715549|2007-01-14T06:16:49.000000|40.973|15.546|14.7|BULLETIN-SISPICK||||ML|1.6|--|3 km SE Monteverde (AV)
1715559|2007-01-14T12:30:47.230000|44.017|10.994|5.6|BULLETIN-SISPICK||||ML|0.6|--|9 km W Cantagallo (PO)
1715579|2007-01-14T13:50:15.780000|44.06|11.004|7.2|BULLETIN-SISPICK||||ML|1.6|--|5 km S Sambuca Pistoiese (PT)
1715609|2007-01-14T17:13:19.980000|42.774|12.932|8.3|BULLETIN-SISPICK||||ML|1.6|--|5 km S Cerreto di Spoleto (PG)
1715619|2007-01-14T17:28:30.470000|43.012|18.255|21.0|BULLETIN-SISPICK||||ML|2.9|--|Bosnia and Herz. [Land]
1715629|2007-01-14T18:46:47.890000|42.308|13.279|9.2|BULLETIN-SISPICK||||ML|2.3|--|3 km NW Tornimparte (AQ)
1715639|2007-01-14T19:18:36.030000|41.859|13.666|10.0|BULLETIN-SISPICK||||ML|1.3|--|4 km E Villavallelonga (AQ)
1715659|2007-01-14T21:53:53.460000|41.641|15.3|9.3|BULLETIN-SISPICK||||ML|1.2|--|6 km S Torremaggiore (FG)
1715669|2007-01-14T22:02:44.430000|43.248|12.832|18.1|BULLETIN-SISPICK||||ML|1.4|--|4 km E Gualdo Tadino (PG)
1715679|2007-01-14T22:27:00.160000|43.249|12.777|10.9|BULLETIN-SISPICK||||ML|1.4|--|2 km NW Gualdo Tadino (PG)
1715689|2007-01-14T22:27:01.410000|40.114|16.011|12.6|BULLETIN-SISPICK||||ML|0.9|--|3 km N Latronico (PZ)
1715699|2007-01-14T23:16:12.350000|43.005|12.987|10.0|BULLETIN-SISPICK||||ML|1.0|--|2 km NW Monte Cavallo (MC)
1715709|2007-01-14T23:23:36.000000|36.909|14.977|16.8|BULLETIN-SISPICK||||ML|2.0|--|8 km W Noto (SR)
1715719|2007-01-15T04:16:42.290000|41.739|13.872|9.6|BULLETIN-SISPICK||||ML|1.5|--|6 km SE Opi (AQ)
1715729|2007-01-15T07:45:31.840000|42.908|12.755|8.1|BULLETIN-SISPICK||||Md|2.0|--|3 km N Trevi (PG)
1715739|2007-01-15T09:38:50.680000|38.162|15.143|10.0|BULLETIN-SISPICK||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
1715749|2007-01-15T09:43:22.740000|42.036|13.06|8.1|BULLETIN-SISPICK||||ML|1.8|--|1 km NW Rocca di Botte (AQ)
1715769|2007-01-15T11:07:24.280000|41.801|15.939|10.0|BULLETIN-SISPICK||||ML|1.5|--|8 km SE Carpino (FG)
1715799|2007-01-15T16:25:20.380000|43.329|13.255|7.1|BULLETIN-SISPICK||||ML|1.1|--|5 km W Treia (MC)
1715809|2007-01-15T17:36:14.600000|41.751|15.865|24.9|BULLETIN-SISPICK||||ML|1.6|--|9 km NW Monte Sant'Angelo (FG)
1715819|2007-01-15T18:12:15.970000|42.799|12.733|10.0|BULLETIN-SISPICK||||ML|1.8|--|4 km SW Campello sul Clitunno (PG)
1715859|2007-01-15T19:46:05.380000|43.123|13.386|7.0|BULLETIN-SISPICK||||ML|2.2|--|3 km NW Sant'Angelo in Pontano (MC)
1715889|2007-01-15T20:22:12.920000|42.402|12.599|12.3|BULLETIN-SISPICK||||Md|2.1|--|3 km E Calvi dell'Umbria (TR)
1715919|2007-01-16T01:40:28.140000|43.357|13.064|6.4|BULLETIN-SISPICK||||ML|0.6|--|2 km SW Poggio San Vicino (MC)
1715939|2007-01-16T04:27:50.270000|42.665|13.276|1.2|BULLETIN-SISPICK||||ML|1.2|--|4 km N Amatrice (RI)
1715959|2007-01-16T07:50:42.150000|42.779|12.757|10.0|BULLETIN-SISPICK||||ML|1.2|--|5 km SW Campello sul Clitunno (PG)
1715969|2007-01-16T09:38:22.790000|40.684|16.675|11.0|BULLETIN-SISPICK||||ML|1.5|--|7 km E Matera (MT)
1715979|2007-01-16T10:33:08.830000|42.077|15.641|7.0|BULLETIN-SISPICK||||ML|2.6|--|Costa Garganica (Foggia)
1715989|2007-01-16T11:09:38.860000|44.224|8.535|9.6|BULLETIN-SISPICK||||ML|1.1|--|Costa Ligure centro-occidentale (Savona)
1716009|2007-01-16T14:43:57.250000|40.733|15.407|16.1|BULLETIN-SISPICK||||ML|1.4|--|6 km SW Castelgrande (PZ)
1716019|2007-01-16T14:53:39.150000|41.642|15.664|17.8|BULLETIN-SISPICK||||ML|1.6|--|7 km SE Rignano Garganico (FG)
1716029|2007-01-16T19:03:44.570000|43.119|13.466|10.0|BULLETIN-SISPICK||||ML|1.4|--|1 km NW Falerone (FM)
1716039|2007-01-16T19:38:14.460000|40.702|15.377|8.7|BULLETIN-SISPICK||||ML|1.6|--|5 km NW San Gregorio Magno (SA)
1716049|2007-01-16T20:25:01.590000|43.911|12.005|8.5|BULLETIN-SISPICK||||Md|1.9|--|6 km NE Bagno di Romagna (FC)
1716059|2007-01-16T23:16:03.640000|43.808|12.761|37.5|BULLETIN-SISPICK||||ML|1.9|--|4 km NE Petriano (PU)
1716069|2007-01-17T00:22:14.990000|38.393|13.6|5.0|BULLETIN-SISPICK||||ML|2.0|--|Costa Siciliana centro-settentrionale (Palermo)
1716079|2007-01-17T01:07:42.280000|42.09|12.717|8.8|BULLETIN-SISPICK||||ML|1.7|--|5 km NW Palombara Sabina (RM)
1716089|2007-01-17T06:03:03.750000|43.115|13.384|35.1|BULLETIN-SISPICK||||ML|2.0|--|2 km NW Sant'Angelo in Pontano (MC)
1716099|2007-01-17T08:01:20.850000|42.9|12.739|10.0|BULLETIN-SISPICK||||ML|0.8|--|3 km NW Trevi (PG)
1716109|2007-01-17T08:13:34.950000|42.771|12.729|10.0|BULLETIN-SISPICK||||ML|1.0|--|4 km N Spoleto (PG)
1716129|2007-01-17T10:17:02.200000|42.029|13.014|10.0|BULLETIN-SISPICK||||ML|1.7|--|2 km S Arsoli (RM)
1716139|2007-01-17T13:05:15.550000|41.733|13.66|2.9|BULLETIN-SISPICK||||Md|2.0|--|2 km W Campoli Appennino (FR)
1716149|2007-01-17T13:06:13.000000|43.332|13.215|6.5|BULLETIN-SISPICK||||ML|1.3|--|5 km S Cingoli (MC)
1716159|2007-01-17T13:06:27.470000|44.849|8.866|10.0|BULLETIN-SISPICK||||Md|2.0|--|W Carbonara Scrivia (AL)
1716169|2007-01-17T14:57:00.280000|42.987|13.238|29.6|BULLETIN-SISPICK||||ML|1.6|--|1 km SE Bolognola (MC)
1716179|2007-01-17T15:45:58.850000|44.368|8.36|9.6|BULLETIN-SISPICK||||ML|1.0|--|4 km NE Altare (SV)
1716189|2007-01-17T16:32:15.910000|43.34|13.275|6.6|BULLETIN-SISPICK||||ML|1.2|--|4 km NW Treia (MC)
1716199|2007-01-17T19:48:42.120000|42.833|12.925|6.2|BULLETIN-SISPICK||||ML|0.8|--|2 km NE Cerreto di Spoleto (PG)
1716209|2007-01-17T22:48:05.100000|42.985|13.047|10.5|BULLETIN-SISPICK||||ML|1.3|--|4 km E Monte Cavallo (MC)
1716229|2007-01-18T00:05:45.100000|41.587|14.385|10.0|BULLETIN-SISPICK||||ML|1.4|--|3 km NW Macchiagodena (IS)
1716239|2007-01-18T00:23:59.500000|42.334|15.522|10.0|BULLETIN-SISPICK||||Md|2.2|--|Adriatico Centrale (MARE)
1716249|2007-01-18T04:17:05.160000|42.857|13.016|9.1|BULLETIN-SISPICK||||ML|0.7|--|3 km SW Preci (PG)
1716259|2007-01-18T04:21:11.070000|38.678|15.442|155.3|BULLETIN-SISPICK||||ML|2.2|--|Tirreno Meridionale (MARE)
1716269|2007-01-18T04:25:33.360000|42.871|13.047|10.1|BULLETIN-SISPICK||||ML|1.4|--|1 km SE Preci (PG)
1716279|2007-01-18T05:18:23.910000|45.976|10.922|10.0|BULLETIN-SISPICK||||ML|1.9|--|2 km NE Dro (TN)
1716299|2007-01-18T09:09:48.210000|39.192|16.145|10.0|BULLETIN-SISPICK||||ML|1.5|--|3 km N Lago (CS)
1716309|2007-01-18T09:17:13.340000|42.58|12.94|10.9|BULLETIN-SISPICK||||ML|1.2|--|3 km NW Leonessa (RI)
1716319|2007-01-18T09:42:00.030000|41.637|15.701|10.0|BULLETIN-SISPICK||||ML|1.6|--|8 km S San Giovanni Rotondo (FG)
1716329|2007-01-18T09:52:30.710000|40.682|16.676|11.0|BULLETIN-SISPICK||||ML|1.5|--|7 km E Matera (MT)
1716339|2007-01-18T10:46:41.010000|37.333|15.087|9.0|BULLETIN-SISPICK||||ML|1.8|--|9 km NE Carlentini (SR)
1716349|2007-01-18T10:54:50.310000|42.042|13.004|10.0|BULLETIN-SISPICK||||ML|1.3|--|1 km W Arsoli (RM)
1716359|2007-01-18T11:02:00.900000|40.834|15.187|13.8|BULLETIN-SISPICK||||ML|2.0|--|4 km NW Caposele (AV)
1716369|2007-01-18T13:56:49.670000|40.861|15.136|8.0|BULLETIN-SISPICK||||ML|1.4|--|5 km W Lioni (AV)
1716379|2007-01-18T16:11:24.230000|43.384|13.232|8.8|BULLETIN-SISPICK||||ML|0.9|--|2 km NE Cingoli (MC)
1716429|2007-01-19T00:19:06.050000|40.509|15.609|26.0|BULLETIN-SISPICK||||ML|1.5|--|4 km NW Brienza (PZ)
1716439|2007-01-19T00:20:51.220000|41.792|15.849|25.7|BULLETIN-SISPICK||||ML|2.0|--|6 km S Carpino (FG)
1716449|2007-01-19T07:46:04.020000|42.184|14.253|10.0|BULLETIN-SISPICK||||ML|1.6|--|3 km E Guardiagrele (CH)
1716459|2007-01-19T10:55:49.350000|37.166|15.109|14.9|BULLETIN-SISPICK||||ML|2.2|--|2 km SW Melilli (SR)
1716469|2007-01-19T11:22:04.150000|41.722|15.901|13.9|BULLETIN-SISPICK||||ML|1.7|--|5 km W Monte Sant'Angelo (FG)
1716489|2007-01-19T15:56:40.530000|37.469|15.094|5.0|BULLETIN-SISPICK||||ML|2.1|--|Costa Catanese (Catania)
1716499|2007-01-19T16:03:27.010000|41.613|14.308|10.0|BULLETIN-SISPICK||||ML|1.3|--|2 km E Pesche (IS)
1716509|2007-01-19T17:34:49.890000|42.794|12.946|5.9|BULLETIN-SISPICK||||ML|0.8|--|4 km SE Cerreto di Spoleto (PG)
1716519|2007-01-19T18:54:36.890000|42.798|12.91|9.2|BULLETIN-SISPICK||||ML|0.9|--|3 km S Cerreto di Spoleto (PG)
1716529|2007-01-19T19:15:08.750000|42.387|13.005|9.6|BULLETIN-SISPICK||||ML|1.0|--|2 km W Castel Sant'Angelo (RI)
1716539|2007-01-19T20:58:45.930000|41.997|17.318|10.0|BULLETIN-SISPICK||||ML|2.1|--|Adriatico Meridionale (MARE)
1716549|2007-01-19T21:13:18.390000|44.291|10.289|15.4|BULLETIN-SISPICK||||ML|1.6|--|8 km N Sillano Giuncugnano (LU)
1716559|2007-01-19T23:55:22.840000|42.439|12.54|10.6|BULLETIN-SISPICK||||ML|1.4|--|5 km NW Calvi dell'Umbria (TR)
1716579|2007-01-20T03:34:34.160000|42.963|12.902|10.9|BULLETIN-SISPICK||||ML|1.0|--|8 km N Sellano (PG)
1716589|2007-01-20T04:09:02.690000|44.202|10.777|23.3|BULLETIN-SISPICK||||ML|1.9|--|2 km W Fanano (MO)
1716599|2007-01-20T08:26:32.110000|41.883|12.754|5.0|BULLETIN-SISPICK||||ML|0.9|--|5 km N Colonna (RM)
1716609|2007-01-20T09:44:54.150000|42.039|13.024|8.8|BULLETIN-SISPICK||||ML|1.8|--|1 km SE Arsoli (RM)
1716619|2007-01-20T10:20:04.400000|42.702|13.157|12.8|BULLETIN-SISPICK||||ML|0.9|--|8 km W Accumoli (RI)
1716629|2007-01-20T13:15:56.420000|42.377|13.011|17.4|BULLETIN-SISPICK||||ML|1.2|--|3 km SW Castel Sant'Angelo (RI)
1716639|2007-01-20T17:07:47.850000|42.762|13.3|10.0|BULLETIN-SISPICK||||ML|2.0|--|1 km S Arquata del Tronto (AP)
1716649|2007-01-20T17:57:58.000000|44.113|10.484|11.5|BULLETIN-SISPICK||||ML|1.3|--|2 km E Fosciandora (LU)
1716659|2007-01-20T19:24:31.820000|42.384|13.316|10.4|BULLETIN-SISPICK||||ML|0.9|--|5 km E Scoppito (AQ)
1716679|2007-01-20T23:08:06.750000|39.28|16.389|27.8|BULLETIN-SISPICK||||ML|2.1|--|4 km E Serra Pedace (CS)
1716689|2007-01-20T23:12:53.530000|39.261|16.402|22.4|BULLETIN-SISPICK||||ML|2.1|--|5 km E Serra Pedace (CS)
1716699|2007-01-20T23:26:31.000000|39.286|16.399|24.2|BULLETIN-SISPICK||||ML|2.2|--|5 km E Spezzano Piccolo (CS)
1716709|2007-01-21T00:58:17.620000|44.148|10.531|6.4|BULLETIN-SISPICK||||ML|1.0|--|7 km NE Fosciandora (LU)
1716719|2007-01-21T02:03:45.470000|44.687|9.357|5.0|BULLETIN-SISPICK||||ML|2.4|--|1 km NE Cerignale (PC)
1716739|2007-01-21T02:11:25.240000|44.673|7.977|3.7|BULLETIN-SISPICK||||ML|2.2|--|1 km S Roddi (CN)
1716749|2007-01-21T02:56:26.570000|42.836|12.972|8.6|BULLETIN-SISPICK||||ML|1.5|--|5 km E Cerreto di Spoleto (PG)
1716759|2007-01-21T03:24:41.300000|40.586|15.549|9.8|BULLETIN-SISPICK||||ML|1.7|--|2 km N Savoia di Lucania (PZ)
1716769|2007-01-21T03:26:36.450000|41.889|12.785|8.6|BULLETIN-SISPICK||||ML|2.5|--|4 km NW Gallicano nel Lazio (RM)
1716799|2007-01-21T09:54:57.260000|37.754|14.903|30.3|BULLETIN-SISPICK||||ML|2.1|--|7 km SE Bronte (CT)
1716809|2007-01-21T10:09:57.710000|37.747|14.895|29.5|BULLETIN-SISPICK||||ML|2.1|--|7 km SE Bronte (CT)
1716819|2007-01-21T11:10:31.830000|40.672|9.879|0.5|BULLETIN-SISPICK||||ML|2.3|--|Costa Sarda Nuorese (Nuoro)
1716859|2007-01-21T22:55:18.280000|42.447|13.478|6.5|BULLETIN-SISPICK||||ML|0.5|--|11 km SW Pietracamela (TE)
1716869|2007-01-21T23:06:45.780000|39.738|15.747|267.3|BULLETIN-SISPICK||||ML|2.8|--|Costa Calabra nord-occidentale (Cosenza)
1716889|2007-01-22T05:42:29.750000|42.747|13.19|8.7|BULLETIN-SISPICK||||ML|0.9|--|7 km NW Accumoli (RI)
1716899|2007-01-22T06:59:55.100000|42.883|12.663|6.7|BULLETIN-SISPICK||||ML|2.3|--|2 km SE Montefalco (PG)
1716909|2007-01-22T07:13:18.730000|41.652|13.761|11.3|BULLETIN-SISPICK||||ML|1.3|--|3 km W Gallinaro (FR)
1716919|2007-01-22T09:21:56.960000|38.89|16.041|36.0|BULLETIN-SISPICK||||ML|1.8|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
1716929|2007-01-22T10:51:15.580000|41.64|15.849|10.0|BULLETIN-SISPICK||||ML|1.0|--|6 km W Manfredonia (FG)
1716939|2007-01-22T11:06:20.510000|41.623|15.698|10.0|BULLETIN-SISPICK||||ML|1.6|--|10 km S San Giovanni Rotondo (FG)
1716949|2007-01-22T11:23:12.850000|41.611|15.672|13.1|BULLETIN-SISPICK||||ML|1.8|--|10 km SE Rignano Garganico (FG)
1716959|2007-01-22T14:55:27.750000|43.846|13.735|27.5|BULLETIN-SISPICK||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)
1716969|2007-01-22T16:44:12.000000|43.317|13.238|5.0|BULLETIN-SISPICK||||ML|1.5|--|6 km W Treia (MC)
1716979|2007-01-22T16:53:56.520000|41.452|15.811|4.9|BULLETIN-SISPICK||||ML|1.8|--|12 km W Zapponeta (FG)
1716989|2007-01-22T17:10:18.330000|43.95|11.979|8.4|BULLETIN-SISPICK||||Md|1.9|--|6 km E Santa Sofia (FC)
1716999|2007-01-22T18:34:41.710000|41.823|15.62|10.5|BULLETIN-SISPICK||||ML|1.4|--|5 km E San Nicandro Garganico (FG)
1717009|2007-01-22T19:39:24.060000|46.696|11.126|8.5|BULLETIN-SISPICK||||ML|2.6|--|2 km N Lagundo (BZ)
