format version:	1.2
date:	12/6/2012

ACTINOPODA	:	ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	RADIOLARIA (intricate mineral skeletons with inner and outer portion)	_METACOLUMN_OFF

ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	:	Order unnamed ACANTHARIA 

Order unnamed ACANTHARIA 	event					[For details click <a href="http://tolweb.org/notes/?note_id=52">Order unnamed ACANTHARIA </a>]. Order not named. 
FAD
	Astrolithium	23.03
	Chiastolus	55.96
LAD
	Astrolithium, Chiastolus	0.00


RADIOLARIA (intricate mineral skeletons with inner and outer portion)	:	NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	SPUMELLARIA (colonial, simple central capsule, no initial spicule)	ACTINOPODA - INCERTAE SEDIS	_METACOLUMN_ON

NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	event				on	[For details click <a href="http://tolweb.org/notes/?note_id=51">NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)</a>]. 
FAD
	Alloptychites, Anagymnites, Ananorites, Arthaberites, Beyrichites, Bosnites, Buddhaites, Bukowskiites, Caucasites, Danubites, Dobrogeites, Gangadharites, Grambergia, Groenlandites, Gymnites, Isculites, Japonites, Laboceras, Lenotropites, Longobarditoides, Mesocladiscites, Noetlingites, Parapinacoceras, Pararcestes, Parasageceras, Pearylandites, Phyllocladiscites, Proavites, Pseudodanubites, Psilocladiscites, Sageceras, Salterites, Silberlingites, Stenopopanoceras, Tropigymnites, Xiphogymnites	247.06
	Albanites, Arctomeekoceras, Arctotirolites, Arianites, Balkanites, Beatites, Beneckeia, Biltnerites, Boreomeekoceras, Chioceras, Chiotites, Columbites, Dagnoceras, Dalmatites, Diaplococeras, Digitophyllites, Dinarites, Dorikranites, Eoacrochordiceras, Eodanubites, Eogymnites, Eosturia, Epiceltites, Epiceltitoides, Hemilecanites, Hyrcanites, Isculitoides, Karangatites, Keyserlingites, Khvalynites, Kiparisovites, Megaphyllites, Metadagnoceras, Metahedenstroemia, Monacanthites, Neocolumbites, Neopopanoceras, Nordophiceras, Olenekoceras, Olenikites, Paraacrochordiceras, Paradanubites, Paradinarites, Paragoceras, Paranoritoides, Paranoritoides, Parasibirites, Poporites, Preflorianitoides, Prenkites, Procarnites, Procladiscites, Procolumbites ,Prohungarites, Proptychitoides, Prosphingites, Protropites, Pseudharpoceras, Pseudokymatites, Psilosturia, Sibirites, Stacheites, Stephanites, Subcolumbites, Subolenekites, Svalbardiceras, Tirolites, Tjururpites, Tunglanites, Vickohlerites, Zenoites, Ziyunites	248.46
	Amphistephanites, Anaflemingites,Anasibirites, Anaxenaspis, Arctoceras, Arctoprionites, Aspenites, Collignonites, Durvilleoceras, Euflemingites, Hanielites, Hedenstroemia, Hemiaspenites, Inyoites, Juvenites, Kashmirites, Kazakhstanites, Kelteroceras, Kingites, Lanceolites, Lingyunites, Meekoceras, Melagathiceras, Metassuria, Metinyoites, Metussuria, Owenites, Palaeokazachstanites, Paranannites, Paranorites, Paraspidites, Parussuria, Preflorianites, Prionites, Proharpoceras, Pseudaspidites, Pseudoceltites, Pseudoflemingites, Pseudosageceras, Sakhaites, Subinyoites, Submeekoceras, Subvishnuites, Ussuria, Wasatchites, Wyomingites, Xenoceltites	250.01
	Clypeoceras, Dunedinites, Flemingites, Gyronites, Koninckites	250.86
	Anotoceras, Discophiceras, Ophiceras, Otoceras, Proptychites, Tompophiceras, Vavilovites, Vishnuites, Wordieoceras	252.16
	Abichites, Paratirolites (= Dzhulfites), Pentagonoceras, Pleuronodoceras, Pseudotirolites, Pseudotoceras, Rotodiscoceras, Tapashanites	254.20
	Anderssonoceras, Anfaceras, Dzhulfoceras, Lenticoceltites, Pericarinoceras, Protoceras, Prototoceras, Sanyangites	259.81
	Araxoceras, Eoaraxoceras, Kingoceras, Nielsenoceras, Xenodiscus	265.14
	Cibolites, Paraceltites	275.60
LAD
	Arcestes, Choristoceras, Cladiscites, Cochloceras, Cycloceltites, Dionites, Eupinacoceras, Glyphidites, Gnomohalorites, Halorites, Leislingites, Lissonites, Megaphyllites, Metasibirites, Nassichukites, Neotibetites, Paracladiscites, Paraguembelites, Paragymnites, Paraplacites, Paratibites, Peripleurites, Pinacoceras, Pinacoplacites, Placites, Procladiscites, Protoplatytes, Pseudosirenites, Ptycharcestes, Rhabdoceras, Sagenites, Siculites, Steinmannites, Stenarcestes, Vandaites, Xenodrepanites	201.30
	Acanthinites, Alloclionites, Amarassites, Anatibetites, Argosirenites, Brouwerites, Clydonites, Cyrtopleurites, Daphnites, Didymites, Distichites, Drepanites, Ectolcites, Episculites, Hauerites, Helictites, Heraclites, Himavatites, Hypisculites, Jellinekites, Martolites, Metacarnites, Nairites, Neohimavatites, Noridiscites, Paradistichites, Parajuvavites, Parathetidites, Parathisbites, Phormedites, Pleurodistichites, Pseudothetidites, Thetidites, Tibetites, Trachypleuraspidites, Vredenburgites, Welterites	213.97
	Anatomites, Clionitites, Dimorphites, Dimorphotoceras, Euisculites, Gonionotites, Griesbachites, Guembelites, Hyattites, Indojuvavites, Juvavites, Lipuites, Malayites, Metatibetites, Miltites, Mirojuvavites, Mojsisovicsites, Nodotibetites, Palicites, Pseudocardioceras, Pseudotibetites, Pterosirenites, Stikinoceras, Styrites, Tropiceltites, Waldthausenites, Wangoceras	217.42
	Anasirenites, Anatropites, Anisarcestes, Arctosirenites, Arietoceltites, Arnioceltites, Bacchites, Barrandeites, Carnites, Coeloceltites, Dieneria, Discotropites, Eosagenites, Epiceratites, Eremites, Eusagenites, Glamocites, Gymnotropites, Homerites, Hoplotropites, Hypocladiscites, Indonesites, Jovites, Klamathites, Leconteiceras, Margaritropites, Microtropites, Neoprotrachyceras, Neosirenites, Obrutchevites, Pamphagosirenites, Paraganides, Parahauerites, Pararcestes, Paratrachyceras, Paratropites, Paulotropites, Phyllytoceras, Platotropites, Pleuropinacoceras, Proarcestes, Projuvavites, Sandlingites, Spirogmoceras, Tardeceras, Thisbites, Tornquistites, Trachyceras, Trachysagenites, Trachystenoceras, Traskites, Tritropidoceras, Tropites	228.35
	Alloceratites, Badiotites, Coroceras, Diplosirenites, Dittmarites, Edmundites, Haidingerites, Hannaoceras, Joannites, Klipsteinia, Lecanites, Lobites, Nannites, Nathorstites, Neoclypites, Orestites, Orthoceltites, Paralobites, Perrinoceras, Pompeckjites, Sageceras, Sibyllites, Sirenites, Sirenotrachyceras, Sphingites, Stolleites, Striatosirenites, Sympolycyclus	233.50
	Anolcites, Apleuroceras, Argolites, Aristoptychites, Arpadites, Asklepioceras, Austroceratites, Daxatina, Discoceratites, Dobrogeites, Drumoceras, Epigymnites, Frankites, Gevanites, Hungarites, Hyparpadites, Iberites, Indigirites, Indoceltites, Liardites, Meginoceras, Muensterites, Negebites, Neocladiscites, Nitanoceras, Otoceltites, Paraceratitoides, Protrachyceras, Pseudocarnites, Rimkinites, Romanites, Silenticeras, Sphaerocladiscites, Sturia, Thanamites, Tsvetkovites, Velebites	237.00
	Acanthoceratites, Arctoptychites, Ceratites, Eoprotrachyceras, Flexoptychites, Frechites, Istreites, Longobardites, Norites, Parasturia, Progonoceratites, Ptychites	239.10
	Amphipoanoceras, Ananorites, Aplococeras, Arctogymnites, Arthaberites, Beyrichites, Bosnites, Buddhaites, Bukowskiites, Caucasites, Danubites, Discoptychites, Eudiscoceras, Eutomoceras, Gangadharites, Gymnotoceras, Halilucites, Intornites, Japonites, Judicarites, Kellnerites, Laboceras, Longobarditoides, Mesocladiscites, Metadinarites, Nevadisculites, Nevadites, Noetlingites, Paraceratites, Parakellnerites, Parapinacoceras, Parapopanoceras, Parasageceras, Phyllocladiscites, Proavites, Proteusites, Pseudodanubites, Psilocladiscites, Repossia, Salterites, Semiornites, Serpianites, Stoppaniceras, Ticinites, Tozerites, Tropigastrites, Tropigymnites, Xiphogymnites	241.50
	Acrochordiceras, Alanites, Anagymnotoceras, Arctohungarites, Balatonites, Beneckeia, Bulogites, Cuccoceras, Czekanowskites, Epacrochordiceras, Hollandites, Huishuites, Inaigymnites, Isculites, Ismidites, Kiparisovia, Malletophychites, Nicomedites, Phillipites, Platycuccoceras, Pronoetlingites, Reiflingites, Stenopopanoceras	243.99
	Alloptychites, Anagymnites, Eoacrochordiceras, Grambergia, Groenlandites, Gymnites, Keyserlingites, Lenotropites, Paraacrochordiceras, Paradanubites, Pearylandites, Psilosturia, Silberlingites	244.94
	Albanites, Arctomeekoceras, Arctotirolites, Arianites, Balkanites, Beatites, Biltnerites, Boreomeekoceras, Chioceras, Chiotites, Columbites, Dagnoceras, Dalmatites, Diaplococeras, Digitophyllites, Dinarites, Dorikranites, Eodanubites, Eogymnites, Eosturia, Epiceltites, Epiceltitoides, Hemilecanites, Hyrcanites, Isculitoides, Karangatites, Kazakhstanites, Khvalynites, Kiparisovites, Lanceolites, Metadagnoceras, Metahedenstroemia, Monacanthites, Neocolumbites, Neopopanoceras, Nordophiceras, Olenekoceras, Olenikites, Paradinarites, Paragoceras, Paranoritoides, Paranoritoides, Parasibirites, Poporites, Preflorianites, Preflorianitoides, Prenkites, Procarnites, Procolumbites, Prohungarites, Proptychitoides, Prosphingites, Protropites, Pseudaspidites, Pseudharpoceras, Pseudokymatites, Pseudosageceras, Sibirites, Stacheites, Stephanites, Subcolumbites, Subolenekites, Svalbardiceras, Tirolites, Tjururpites, Tunglanites, Vickohlerites, Wasatchites, Zenoites, Ziyunites	247.06
	Amphistephanites, Anasibirites, Arctoceras, Arctoprionites, Aspenites, Euflemingites, Hanielites, Hedenstroemia, Inyoites, Juvenites, Kelteroceras, Meekoceras, Melagathiceras, Metassuria, Metinyoites, Metussuria, Owenites, Paranannites, Parussuria, Prionites, Proharpoceras, Pseudoceltites, Subinyoites, Submeekoceras, Subvishnuites, Ussuria, Xenoceltites	248.46
	Anaflemingites, Anaxenaspis, Collignonites, Durvilleoceras, Hemiaspenites, Kashmirites, Kingites, Lingyunites, Palaeokazachstanites, Paranorites, Paraspidites, Pseudoflemingites, Sakhaites, Wyomingites	249.60
	Clypeoceras, Discophiceras, Dunedinites, Flemingites, Gyronites, Koninckites, Proptychites, Vavilovites	250.01
	Anotoceras, Ophiceras, Otoceras, Tompophiceras, Vishnuites, Wordieoceras, Xenodiscus	252.16
	Abichites, Araxoceras, Paratirolites (= Dzhulfites), Pentagonoceras, Pleuronodoceras, Pseudotirolites, Pseudotoceras, Rotodiscoceras, Tapashanites	252.16
	Anderssonoceras, Anfaceras, Dzhulfoceras, Kingoceras, Lenticoceltites, Pericarinoceras, Protoceras, Prototoceras, Sanyangites	254.20
	Cibolites, Eoaraxoceras, Nielsenoceras, Paraceltites	259.81


CLYMENIIDA	event					[For details click <a href="http://tolweb.org/Cephalopoda">CLYMENIIDA</a>]. See also Palaeos (http://www.palaeos.com/Invertebrates/Molluscs/Cyrtosoma/Cephalopoda/Cephalopoda.html)
FAD
	Epiwocklumeria, Finiclymenia, Glatziella, Kamptoclymenia, Kielcensia, Laganoclymenia, Linguaclymenia, Lissoclymenia, Parawocklumeria, Postglatziella, Rhiphaeoclymenia, Synwocklumeria, Triaclymenia, Trochoclymenia, Wocklumeria	363.46
	Acriclymenia, Aktuboclymenia, Biloclymenia, Borkinia, Carinoclymenia, Clymenia, Costaclymenia, Cteroclymenia, Cymaclymenia, Cyrtoclymenia, Dimeroclymenia, Falciclymenia, Flexiclymenia, Genuclymenia, Gonioclymenia, Gyroclymenia, Hexaclymenia, Kalloclymenia, , Karaclymenia,Kazakhoclymenia, Kiaclymenia, Kosmoclymenia, Mesoclymenia, Miroclymenia, Nodosoclymenia, Ornatoclymenia, Pachyclymenia, Pinaclymenia, Piriclymenia, Platyclymenia, Pricella, Progonioclymenia, Protactoclymenia, Protoxyclymenia, Rectoclymenia, Schizoclymenia, Sellaclymenia, Soliclymenia, Sphenoclymenia, Stenoclymenia, Sulcoclymenia, Uraloclymenia	367.85
LAD
	Cymaclymenia, Cyrtoclymenia, Epiwocklumeria, Finiclymenia, Glatziella, Kalloclymenia, Kamptoclymenia, Kielcensia, Kosmoclymenia, Laganoclymenia, Linguaclymenia, Lissoclymenia, Parawocklumeria, Postglatziella, Rhiphaeoclymenia, Sellaclymenia, Soliclymenia, Sphenoclymenia, Synwocklumeria, Triaclymenia, Trochoclymenia, Wocklumeria	358.94
	Acriclymenia, Aktuboclymenia, Biloclymenia, Borkinia, Carinoclymenia, Clymenia, Costaclymenia, Cteroclymenia, Dimeroclymenia, Falciclymenia, Flexiclymenia, Genuclymenia, Gonioclymenia, Gyroclymenia, Hexaclymenia, Karaclymenia, Kazakhoclymenia, Kiaclymenia, Mesoclymenia, Miroclymenia, Nodosoclymenia, Ornatoclymenia, Pachyclymenia, Pinaclymenia, Piriclymenia, Platyclymenia, Pricella, Progonioclymenia, Protactoclymenia, Protoxyclymenia, Rectoclymenia, Schizoclymenia, Stenoclymenia, Sulcoclymenia, Uraloclymenia	363.46


DISCOSORIDA (short and curved shells)	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Molluscs/Cyrtosoma/Cephalopoda/Discosorida.html">DISCOSORIDA (short and curved shells)</a>].  
FAD
	Athanatoceras, Chrysoceras, Exochoceras, Kadaroceras, Lysagoroceras, Nucites, Pantoioceras, Pelagoceras, Physioceras, Plagioceras, Selenoceras	367.85
	Aigoceras, Andreioceras, Blastocerina, Carotites, Comaroceras, Deinoceras, Drakonoceras, Dynatoceras, Hysteroceras, Karadzharoceras, Manjoceras, Mecynoceras, Metrioceras, Neodiscosorus, Nipageroceras, Onyxites, Paramecynoceras, Radoceras, Ropaloceras, Strobiloceras, Xiphoceras	372.24
	Elaphoceras, Flowerites, Pseudobolloceras, Sophoceras, Taxyceras	375.79
	Tritonoceras	379.24
	Aipetoceras, Anglicornus, Chuticeras, Deiloceras, Devonocheilus, Entimoceras, Jaregoceras, Kitatites, Mjandymoceras, Myloceras, Pancornus, Parevlanoceras, Raphanites, Stagonites, Stroggyloceras, Synetoceras, Therioceras, Ukhtoceras, Ungulites	382.69
	Urtasymoceras	383.95
	Akroceras, Alpenoceras, Asbestoceras, Eleusoceras, Elpisoceras, Endostokesoceras, Micronoceras, Ovoceras, Rhynchoceras	387.72
	Anamesoceras, Verticoceras	393.25
	Aletoceras, Exocyrtoceras, Gonionaedyceras, Gyronaedyceras, Katageioceras, Kladisoceras, Platyconoceras, Pseudophragmoceras, Smileoceras, Spondeioceras, Taskanoceras, Wissenbachia, Zooceras	407.57
	Sthenoceras	409.18
	Cayogoceras, Stereotoceras	410.78
	Brevicoceras, Brodekoceras, Naedyceras	419.20
	Antigyroceras, Endoplectoceras	422.96
	Cinctoceras, Conradoceras, Mandaloceras, Ovocerina, Pseudogomphoceras, Umbeloceras, Vespoceras	425.57
	Gomphoceras, Octamerella, Oxygonioceras, Parawestonoceras, Pristeroceras, Tubiferoceras, Turoceras	427.36
	Foersteoceras	430.45
	Endodiscosorus, Kayoceras, Lowoceras, Mesoceras, Phragmocerina, Stokesoceras, Tuyloceras	433.35
	Discosorus, Phragmoceras	438.49
	Glyptodendron, Konglungenoceras, Kotelnyoceras	443.83
	Clarkesvillia, Kiaeroceras, Landeroceras, Parryoceras, Taoqupoceras	448.84
	Faberoceras, Westonoceras	451.28
	Antiphragmoceras, Huanghuachangoceras, Teichertoceras, Ulrichoceras	455.14
	Broeggeroceras, Cyrtogomphoceras, Gouldoceras, Greenlandoceras, Hecatoceras, Lavaloceras, Madiganella, Protophragmoceras, Reedsoceras, Simardoceras, Winnipegoceras	458.36
	Strandoceras	459.41
	Sinclairoceras	460.45
	Franklinoceras, Ruedemannoceras	461.84
	Elkanoceras	465.32
LAD
	Aigoceras, Aipetoceras, Alpenoceras, Andreioceras, Blastocerina, Comaroceras, Deinoceras, Devonocheilus, Drakonoceras, Dynatoceras, Hysteroceras, Karadzharoceras, Manjoceras, Metrioceras, Mjandymoceras, Neodiscosorus, Nipageroceras, Onyxites, Paramecynoceras, Radoceras, Ropaloceras, Stagonites, Strobiloceras, Synetoceras, Xiphoceras	358.94
	Anglicornus, Athanatoceras, Chrysoceras, Exochoceras, Flowerites, Kadaroceras, Lysagoroceras, Nucites, Pantoioceras, Pelagoceras, Physioceras, Plagioceras, Pseudophragmoceras, Selenoceras	363.46
	Carotites, Mecynoceras, Taxyceras	367.85
	Brevicoceras, Chuticeras, Deiloceras, Elaphoceras, Entimoceras, Jaregoceras, Kitatites, Myloceras, Pancornus, Parevlanoceras, Platyconoceras, Pseudobolloceras, , Sophoceras,Stereotoceras, Stroggyloceras, Therioceras, Ukhtoceras, Ungulites	372.24
	Tritonoceras	375.79
	Raphanites	379.24
	Akroceras, Aletoceras, Asbestoceras, Eleusoceras, Elpisoceras, Endostokesoceras, Gyronaedyceras, Micronoceras, Naedyceras, Ovoceras, Rhynchoceras, Urtasymoceras, Verticoceras	382.69
	Anamesoceras, Turoceras, Wissenbachia	387.72
	Exocyrtoceras, Gonionaedyceras, Katageioceras, Kladisoceras, Smileoceras, Spondeioceras, Taskanoceras, Zooceras	393.25
	Sthenoceras	400.41
	Cayogoceras	407.57
	Antigyroceras, Brodekoceras, Endoplectoceras, Parawestonoceras, Protophragmoceras	410.78
	Foersteoceras, Mandaloceras, Phragmoceras, Vespoceras	419.20
	Cinctoceras, Conradoceras, Gomphoceras, Octamerella, Ovocerina, Oxygonioceras, Pristeroceras, Pseudogomphoceras, Umbeloceras	422.96
	Tubiferoceras	425.57
	Cyrtogomphoceras, Discosorus, Endodiscosorus, Kayoceras, Lowoceras, Mesoceras, Phragmocerina, Stokesoceras, Tuyloceras	427.36
	Glyptodendron	433.35
	Konglungenoceras	438.49
	Kotelnyoceras	440.77
	Broeggeroceras, Clarkesvillia, Hecatoceras, Kiaeroceras, Lavaloceras, Strandoceras, Taoqupoceras	443.83
	Parryoceras, Winnipegoceras	445.23
	Faberoceras, Landeroceras, Westonoceras	447.86
	Gouldoceras, Greenlandoceras, Reedsoceras, Simardoceras	448.84
	Antiphragmoceras, Huanghuachangoceras, Ruedemannoceras, Teichertoceras, Ulrichoceras	451.28
	Madiganella	455.14
	Elkanoceras, Franklinoceras, Sinclairoceras	458.36


ELLESMEROCERIDA (straight or curved conch)	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Molluscs/Cyrtosoma/Cephalopoda/Ellesmerocerida.html">ELLESMEROCERIDA (straight or curved conch)</a>].  
FAD
	Shideleroceras	447.86
	Oelandoceras	455.14
	Cyrtocerina	457.01
	Cartersoceras, Centrocyrtocerina	460.45
	Bactroceras, Bathmoceras, Belloceras, Metabaltoceras, Microw5omiceras, Murrayoceras, Paracyclostomiceras	465.32
	Clelandoceras, Cochlioceras, Copiceras, Cyclostomiceras, Diastoloceras, Kyminoceras, Meikeloceras, Pictetoceras, Rioceras, Rudolfoceras	471.52
	Amsleroceras, Apocrinoceras, Avoceras, Bakeroceras, Baltoceras, Catoraphinoceras, Cumberloceras, Cyrtobaltoceras, Desioceras, Diaphoroceras, Dwightoceras, Dyscritoceras, Ectocycloceras, Endorioceras, Eocyckistomiceras, Eothinoceras, Hemichoanella, Irianoceras, Lawrenceoceras, Microbaltoceras, Monogonoceras, Ogygoceras, Protocycloceras, Quebecoceras, Rangeroceras, Rhabdiferous, Smithvilloceras, Vassaroceras, Veneficoceras, Ventroloboceras	477.72
	Bassleroceras, Buehleroceras, Caseoceras, Oneotoceras, Robsonoceras	481.55
	Albertoceras, Anguloceras, Annoceras, Barnesoceras, Bridgeoceras, Burenoceras, Chepuloceras, Conocerina, Dakeoceras, Ectenoceras, Ellesmeroceras, Endocycloceras, Eremoceras, Keraiaceras, Levisoceras, Llanoceras, Multicameroceras, Muriceras, Pachendoceras, Paradakeoceras, Purmanarcoceras, Ruthenoceras, Shantungendoceras, Stemtonoceras, Walcottoceras, Woosteroceras	485.37
	Anhuiceras, Chabactoceras, Clarkoceras, Dongshanoceras, Ectenolites, Eoclarkoceras, Eodiaphragmoceras, Eoectenolites, Huiaihecerina, Jiagouceras, Pseudendoceras, Qiushougouceras, Rectseptoceras, Sinolebetoceras, Tanycameroceras, Theskeloceras, Weishanhuceras, Xiaoshaoceras, Zhuibianoceras	487.44
	Acaroceras, Antacaroceras, Bambusoceras, Eburoceras, Huaiheceras, Hunyuenoceras, Lunanoceras, Parapalaeoceras, Paraplectronoceras	489.50
LAD
	Cyrtocerina, Shideleroceras	445.23
	Cartersoceras	448.84
	Oelandoceras	451.28
	Murrayoceras	455.14
	Centrocyrtocerina, Cochlioceras, Irianoceras, Protocycloceras	458.36
	Bactroceras, Bathmoceras	459.41
	Baltoceras, Belloceras, Catoraphinoceras, Metabaltoceras	458.36
	Bassleroceras, Microw5omiceras, Paracyclostomiceras, Pictetoceras	461.84
	Avoceras, Clelandoceras, Copiceras, Cyclostomiceras, Cyrtobaltoceras, Desioceras, Diaphoroceras, Diastoloceras, Dwightoceras, Dyscritoceras, Endocycloceras, Endorioceras, Eocyckistomiceras, Kyminoceras, Lawrenceoceras, Meikeloceras, Microbaltoceras, Monogonoceras, Ogygoceras, Quebecoceras, Rioceras, Robsonoceras, Rudolfoceras, Smithvilloceras, Ventroloboceras	465.32
	Amsleroceras, Apocrinoceras, Bakeroceras, Cumberloceras, Ectocycloceras, Eothinoceras, Hemichoanella, Rangeroceras, Rhabdiferous, Vassaroceras, Veneficoceras	471.52
	Anguloceras, Annoceras, Bridgeoceras, Buehleroceras, Caseoceras, Chepuloceras, Ectenoceras, Ellesmeroceras, Keraiaceras, Llanoceras, Muriceras, Oneotoceras, Paradakeoceras, Purmanarcoceras, Ruthenoceras, Shantungendoceras	477.72
	Albertoceras, Barnesoceras, Burenoceras, Clarkoceras, Conocerina, Dakeoceras, Ectenolites, Eremoceras, Levisoceras, Multicameroceras, Pachendoceras, Stemtonoceras, Walcottoceras, Woosteroceras	481.55
	Acaroceras, Anhuiceras, Antacaroceras, Bambusoceras, Chabactoceras, Dongshanoceras, Eburoceras, Eoclarkoceras, Eodiaphragmoceras, Eoectenolites, Huaiheceras, Huiaihecerina, Jiagouceras, Lunanoceras, Parapalaeoceras, Paraplectronoceras, Pseudendoceras, Qiushougouceras, Rectseptoceras, Sinolebetoceras, Tanycameroceras, Theskeloceras, Weishanhuceras, Xiaoshaoceras, Zhuibianoceras	485.37
	Hunyuenoceras	487.44


ENDOCERIDA (unusually large siphuncle)	event					[For details click <a href="http://www.palaeos.com/Invertebrates/Molluscs/Cyrtosoma/Cephalopoda/Endocerida.html">ENDOCERIDA (unusually large siphuncle)</a>].  
FAD
	Humeoceras	433.35
	Foerstellites	447.86
	Botryceras, Donacoceras, Farroceras, Liskeardia, Winstonoceras	448.84
	Narthecoceras	451.28
	Kutorgoceras	458.36
	Chazyoceras, Emmonsoceras, Paravaginoceras, Tasmanoceras, Vaningenoceras	460.45
	Allotrioceras, Mirabiloceras, Palaeocyclendoceras	461.84
	Cameroceras, Changkiuoceras, Hemipiloceras, Hoyoceras, Ignoceras, Kawasakiceras, Kiotoceras, Kotoceras, Lamottoceras, Linchengoceras, Neokaipingoceras, Rossicoceras, Suecoceras, Triendoceras, Trifurcatoceras, Trinitoceras	465.32
	Allocotoceras, Cacheoceras, Cassinoceras, Chihlioceras, Cyclocyrtendoceras, Cyptendoceras, Dideroceras, Kirkoceras, Lobendoceras, Lobocyclendoceras, Manchuroceras, Meniscoceras, Najaceras, Nanno, Paracyclendoceras, Perkinsoceras, Protocyclendoceras, Schmidtoceras, Williamsoceras, Yehlioceras	471.52
	Allopiloceras, Anthoceras, Campendoceras, Chaohuceras, Chisiloceras, Choreanoceroides, Clitendoceras, Coreanoceras, Cotteroceras, Cyrtendoceras, Cyrtovaginoceras, Dartonoceras, Endoceras, Escharendoceras, Juaboceras, Kaipingoceras, Kugeloceras, Lebetoceras, Lobosiphon, Loxochoanella, Manitouoceras, Mcqueenoceras, Mysticoceras, Notocycloceras, Oderoceras, Parapiloceras, Penhsioceras, Phragmosiphon, Piloceras, Platysiphon, Pliendoceras, Proterocameroceras, Proterovaginoceras, Retroclitendoceras, Sewardoceras, Stenosiphon, Subpenhsioceras, Tallinnoceras, Telleroceras, Thylacoceras, Utoceras, Vaginoceras, Ventrolobendoceras, Yorkoceras	477.72
	Bisonoceras, Disphenoceras, Paraendoceras, Proendoceras, Talassoceras	481.55
	Boreoceras, Kailuanoceras, Pronajaceras, Protocyptendoceras	485.37
	Eocameroceras	489.50
LAD
	Donacoceras	427.36
	Humeoceras, Narthecoceras	430.45
	Cameroceras, Farroceras, Liskeardia	443.83
	Endoceras, Foerstellites, Rossicoceras	445.23
	Botryceras, Winstonoceras	447.86
	Kawasakiceras, Kotoceras, Kutorgoceras, Suecoceras, Triendoceras	448.84
	Tasmanoceras	451.28
	Nanno, Vaginoceras	455.14
	Allotrioceras, Changkiuoceras, Chazyoceras, Chisiloceras, Cyrtovaginoceras, Dideroceras, Emmonsoceras, Hemipiloceras, Lamottoceras, Linchengoceras, Lobocyclendoceras, Meniscoceras, Mirabiloceras, Neokaipingoceras, Paracyclendoceras, Paravaginoceras, Proterovaginoceras, Tallinnoceras, Trifurcatoceras, Vaningenoceras	458.36
	Cyrtendoceras, Palaeocyclendoceras	459.41
	Cacheoceras, Hoyoceras, Ignoceras, Juaboceras, Kiotoceras, Penhsioceras, Perkinsoceras, Trinitoceras, Ventrolobendoceras, Williamsoceras	458.36
	Anthoceras, Chaohuceras, Manchuroceras, Proterocameroceras, Schmidtoceras	461.84
	Allocotoceras, Campendoceras, Cassinoceras, Chihlioceras, Clitendoceras, Coreanoceras, Cotteroceras, Cyclocyrtendoceras, Cyptendoceras, Dartonoceras, Kaipingoceras, Kirkoceras, Kugeloceras, Lobendoceras, Lobosiphon, Manitouoceras, Mcqueenoceras, Mysticoceras, Najaceras, Notocycloceras, Oderoceras, Parapiloceras, Phragmosiphon, Piloceras, Platysiphon, Pliendoceras, Protocyclendoceras, Retroclitendoceras, Stenosiphon, Subpenhsioceras, Utoceras, Yehlioceras, Yorkoceras	465.32
	Allopiloceras, Choreanoceroides, Escharendoceras, Lebetoceras, Loxochoanella, Sewardoceras, Talassoceras, Telleroceras	471.52
	Bisonoceras, Disphenoceras, Kailuanoceras, Paraendoceras, Proendoceras, Pronajaceras, Protocyptendoceras	477.72
	Boreoceras	481.55
	Eocameroceras	485.37


GONIATITIDA	event					[For details click <a href="http://tolweb.org/Cephalopoda">GONIATITIDA</a>]. See also Palaeos (http://www.palaeos.com/Invertebrates/Molluscs/Cyrtosoma/Cephalopoda/Cephalopoda.html)
FAD
	Changhsingoceras	254.20
	Cyclolobus, Epadrianites, Eptitauroceras, Krafftoceras	259.81
	Angranoceras, Basleoceras, Doubichites, Pseudagathiceras, Strigogoniatites, Timorites	265.14
	Adrianites, Anatsabites, Aristoceratoides, Clinolobus, Doryceras, Epithalassoceras, Hoffmannia, Lanceoloboceras, Mexicoceras, Mongoloceras, Palermites, Pseudogastrioceras, Pseudovidrioceras, Sangzhites, Shangraoceras, Shaoyangoceras, Shouchangoceras, Sizilites, Sosioceras, Tauroceras, Waagenoceras	268.80
	Demarezites, Elephantoceras, Erinoceras, Glassoceras, Spirolegoceras, Sverdrupites, Tongluceras	275.60
	Perrinites	278.81
	Altudoceras, Aricoceras, Atsabites, Eothinites, Epiglyphioceras, Epijuresanites, Gaetanoceras, Hyattoceras, Kufengoceras, Neocrimites, Paraperrinites, Popanoceras, Pseudoschistoceras, Shengoceras, Stacheoceras, Texoceras, Tumaroceras, Yinoceras	282.01
	Nevadoceras	288.77
	Crimites, Eohyattoceras, Leeites, Properrinites, Propopanoceras, Pseudohalorites, Subperrinites, Synuraloceras, Thallassoceras, Uraloceras	295.53
